	question_id	is_first_time_asked	question_label_nl	question_label_en	model_type	given_recode_json	is_recoded	given_recode_human	total_recode_json	total_recode_human	value_counts	value_counts_human	value_counts_after_recode	value_counts_after_recode_human	answer_options_nl_json	answer_options_nl_human	answer_options_nl_after_recode_json	answer_options_nl_after_recode_human	answer_options_en_json	answer_options_en_human	answer_options_en_after_recode_json	answer_options_en_after_recode_human
795	covt11_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 14751, "1.0": 11230, "2.0": 1365, "3.0": 147, "4.0": 37, "5.0": 7}	NaN: 14751, 1.0: 11230, 2.0: 1365, 3.0: 147, 4.0: 37, 5.0: 7	{"NaN": 14751, "1.0": 11230, "2.0": 1365, "3.0": 147, "4.0": 37, "5.0": 7}	NaN: 14751, 1.0: 11230, 2.0: 1365, 3.0: 147, 4.0: 37, 5.0: 7	{"4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "5.0": "heel erg"}	4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 5.0: heel erg	{"4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "5.0": "heel erg"}	4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 5.0: heel erg	{"4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "5.0": "heel erg"}	4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 5.0: heel erg	{"4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "5.0": "heel erg"}	4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 5.0: heel erg
796	covt12_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 14327, "1.0": 11526, "2.0": 1482, "3.0": 157, "4.0": 34, "5.0": 11}	NaN: 14327, 1.0: 11526, 2.0: 1482, 3.0: 157, 4.0: 34, 5.0: 11	{"NaN": 14327, "1.0": 11526, "2.0": 1482, "3.0": 157, "4.0": 34, "5.0": 11}	NaN: 14327, 1.0: 11526, 2.0: 1482, 3.0: 157, 4.0: 34, 5.0: 11	{"1.0": "helemaal niet", "4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje"}	1.0: helemaal niet, 4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 2.0: een beetje	{"1.0": "helemaal niet", "4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje"}	1.0: helemaal niet, 4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 2.0: een beetje	{"1.0": "helemaal niet", "4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje"}	1.0: helemaal niet, 4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 2.0: een beetje	{"1.0": "helemaal niet", "4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje"}	1.0: helemaal niet, 4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 2.0: een beetje
797	covt13_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 14751, "1.0": 11110, "2.0": 1459, "3.0": 157, "4.0": 48, "5.0": 12}	NaN: 14751, 1.0: 11110, 2.0: 1459, 3.0: 157, 4.0: 48, 5.0: 12	{"NaN": 14751, "1.0": 11110, "2.0": 1459, "3.0": 157, "4.0": 48, "5.0": 12}	NaN: 14751, 1.0: 11110, 2.0: 1459, 3.0: 157, 4.0: 48, 5.0: 12	{"2.0": "een beetje", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal"}	2.0: een beetje, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal	{"2.0": "een beetje", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal"}	2.0: een beetje, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal	{"2.0": "een beetje", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal"}	2.0: een beetje, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal	{"2.0": "een beetje", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal"}	2.0: een beetje, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal
798	covt14_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 15160, "1.0": 10588, "2.0": 1547, "3.0": 185, "4.0": 44, "5.0": 13}	NaN: 15160, 1.0: 10588, 2.0: 1547, 3.0: 185, 4.0: 44, 5.0: 13	{"NaN": 15160, "1.0": 10588, "2.0": 1547, "3.0": 185, "4.0": 44, "5.0": 13}	NaN: 15160, 1.0: 10588, 2.0: 1547, 3.0: 185, 4.0: 44, 5.0: 13	{"5.0": "heel erg", "4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	5.0: heel erg, 4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje	{"5.0": "heel erg", "4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	5.0: heel erg, 4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje	{"5.0": "heel erg", "4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	5.0: heel erg, 4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje	{"5.0": "heel erg", "4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	5.0: heel erg, 4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje
799	covt15_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 15031, "1.0": 10761, "2.0": 1515, "3.0": 173, "4.0": 49, "5.0": 8}	NaN: 15031, 1.0: 10761, 2.0: 1515, 3.0: 173, 4.0: 49, 5.0: 8	{"NaN": 15031, "1.0": 10761, "2.0": 1515, "3.0": 173, "4.0": 49, "5.0": 8}	NaN: 15031, 1.0: 10761, 2.0: 1515, 3.0: 173, 4.0: 49, 5.0: 8	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje", "4.0": "tamelijk veel"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 2.0: een beetje, 4.0: tamelijk veel	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje", "4.0": "tamelijk veel"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 2.0: een beetje, 4.0: tamelijk veel	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje", "4.0": "tamelijk veel"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 2.0: een beetje, 4.0: tamelijk veel	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "2.0": "een beetje", "4.0": "tamelijk veel"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 2.0: een beetje, 4.0: tamelijk veel
800	covt15b_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 17414, "1.0": 8842, "2.0": 1114, "3.0": 128, "4.0": 27, "5.0": 12}	NaN: 17414, 1.0: 8842, 2.0: 1114, 3.0: 128, 4.0: 27, 5.0: 12	{"NaN": 17414, "1.0": 8842, "2.0": 1114, "3.0": 128, "4.0": 27, "5.0": 12}	NaN: 17414, 1.0: 8842, 2.0: 1114, 3.0: 128, 4.0: 27, 5.0: 12	{"1.0": "helemaal niet", "5.0": "heel erg", "3.0": "nogal", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 5.0: heel erg, 3.0: nogal, 4.0: tamelijk veel, 2.0: een beetje	{"1.0": "helemaal niet", "5.0": "heel erg", "3.0": "nogal", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 5.0: heel erg, 3.0: nogal, 4.0: tamelijk veel, 2.0: een beetje	{"1.0": "helemaal niet", "5.0": "heel erg", "3.0": "nogal", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 5.0: heel erg, 3.0: nogal, 4.0: tamelijk veel, 2.0: een beetje	{"1.0": "helemaal niet", "5.0": "heel erg", "3.0": "nogal", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 5.0: heel erg, 3.0: nogal, 4.0: tamelijk veel, 2.0: een beetje
801	covt16_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 15892, "1.0": 10080, "2.0": 1368, "3.0": 138, "4.0": 50, "5.0": 9}	NaN: 15892, 1.0: 10080, 2.0: 1368, 3.0: 138, 4.0: 50, 5.0: 9	{"NaN": 15892, "1.0": 10080, "2.0": 1368, "3.0": 138, "4.0": 50, "5.0": 9}	NaN: 15892, 1.0: 10080, 2.0: 1368, 3.0: 138, 4.0: 50, 5.0: 9	{"5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet"}	5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet	{"5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet"}	5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet	{"5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet"}	5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet	{"5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet"}	5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet
802	covt16b_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 17933, "1.0": 8417, "2.0": 1018, "3.0": 130, "4.0": 25, "5.0": 14}	NaN: 17933, 1.0: 8417, 2.0: 1018, 3.0: 130, 4.0: 25, 5.0: 14	{"NaN": 17933, "1.0": 8417, "2.0": 1018, "3.0": 130, "4.0": 25, "5.0": 14}	NaN: 17933, 1.0: 8417, 2.0: 1018, 3.0: 130, 4.0: 25, 5.0: 14	{"2.0": "een beetje", "5.0": "heel erg", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	2.0: een beetje, 5.0: heel erg, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel	{"2.0": "een beetje", "5.0": "heel erg", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	2.0: een beetje, 5.0: heel erg, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel	{"2.0": "een beetje", "5.0": "heel erg", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	2.0: een beetje, 5.0: heel erg, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel	{"2.0": "een beetje", "5.0": "heel erg", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	2.0: een beetje, 5.0: heel erg, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel
803	covt17_symptoms_adu_q_2_a	FALSE	kortademigheid / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 15036, "1.0": 10784, "2.0": 1488, "3.0": 166, "4.0": 45, "5.0": 18}	NaN: 15036, 1.0: 10784, 2.0: 1488, 3.0: 166, 4.0: 45, 5.0: 18	{"NaN": 15036, "1.0": 10784, "2.0": 1488, "3.0": 166, "4.0": 45, "5.0": 18}	NaN: 15036, 1.0: 10784, 2.0: 1488, 3.0: 166, 4.0: 45, 5.0: 18	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje	{"1.0": "helemaal niet", "3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje"}	1.0: helemaal niet, 3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje
804	covt01_symptoms_adu_q_1_b	TRUE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 15989, "NaN": 10898, "2.0": 556, "3.0": 63, "4.0": 21, "5.0": 10}	1.0: 15989, NaN: 10898, 2.0: 556, 3.0: 63, 4.0: 21, 5.0: 10	{"1.0": 15989, "NaN": 10898, "2.0": 556, "3.0": 63, "4.0": 21, "5.0": 10}	1.0: 15989, NaN: 10898, 2.0: 556, 3.0: 63, 4.0: 21, 5.0: 10	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel
805	covt02_symptoms_adu_q_1_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 17013, "NaN": 9957, "2.0": 483, "3.0": 47, "4.0": 27, "5.0": 10}	1.0: 17013, NaN: 9957, 2.0: 483, 3.0: 47, 4.0: 27, 5.0: 10	{"1.0": 17013, "NaN": 9957, "2.0": 483, "3.0": 47, "4.0": 27, "5.0": 10}	1.0: 17013, NaN: 9957, 2.0: 483, 3.0: 47, 4.0: 27, 5.0: 10	{"4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "5.0": "heel erg"}	4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 5.0: heel erg	{"4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "5.0": "heel erg"}	4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 5.0: heel erg	{"4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "5.0": "heel erg"}	4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 5.0: heel erg	{"4.0": "tamelijk veel", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "5.0": "heel erg"}	4.0: tamelijk veel, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 5.0: heel erg
806	covt03_symptoms_adu_q_1_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 17334, "NaN": 9705, "2.0": 436, "3.0": 39, "4.0": 21, "5.0": 2}	1.0: 17334, NaN: 9705, 2.0: 436, 3.0: 39, 4.0: 21, 5.0: 2	{"1.0": 17334, "NaN": 9705, "2.0": 436, "3.0": 39, "4.0": 21, "5.0": 2}	1.0: 17334, NaN: 9705, 2.0: 436, 3.0: 39, 4.0: 21, 5.0: 2	{"5.0": "heel erg", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	5.0: heel erg, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel	{"5.0": "heel erg", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	5.0: heel erg, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel	{"5.0": "heel erg", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	5.0: heel erg, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel	{"5.0": "heel erg", "2.0": "een beetje", "3.0": "nogal", "1.0": "helemaal niet", "4.0": "tamelijk veel"}	5.0: heel erg, 2.0: een beetje, 3.0: nogal, 1.0: helemaal niet, 4.0: tamelijk veel
807	covt04_symptoms_adu_q_1_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 16631, "NaN": 10498, "2.0": 353, "3.0": 37, "4.0": 15, "5.0": 3}	1.0: 16631, NaN: 10498, 2.0: 353, 3.0: 37, 4.0: 15, 5.0: 3	{"1.0": 16631, "NaN": 10498, "2.0": 353, "3.0": 37, "4.0": 15, "5.0": 3}	1.0: 16631, NaN: 10498, 2.0: 353, 3.0: 37, 4.0: 15, 5.0: 3	{"2.0": "een beetje", "3.0": "nogal", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet"}	2.0: een beetje, 3.0: nogal, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet	{"2.0": "een beetje", "3.0": "nogal", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet"}	2.0: een beetje, 3.0: nogal, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet	{"2.0": "een beetje", "3.0": "nogal", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet"}	2.0: een beetje, 3.0: nogal, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet	{"2.0": "een beetje", "3.0": "nogal", "4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet"}	2.0: een beetje, 3.0: nogal, 4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet
808	covt05_symptoms_adu_q_1_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 16078, "NaN": 11125, "2.0": 296, "3.0": 21, "4.0": 10, "5.0": 7}	1.0: 16078, NaN: 11125, 2.0: 296, 3.0: 21, 4.0: 10, 5.0: 7	{"1.0": 16078, "NaN": 11125, "2.0": 296, "3.0": 21, "4.0": 10, "5.0": 7}	1.0: 16078, NaN: 11125, 2.0: 296, 3.0: 21, 4.0: 10, 5.0: 7	{"4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "2.0": "een beetje"}	4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 2.0: een beetje	{"4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "2.0": "een beetje"}	4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 2.0: een beetje	{"4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "2.0": "een beetje"}	4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 2.0: een beetje	{"4.0": "tamelijk veel", "3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "2.0": "een beetje"}	4.0: tamelijk veel, 3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 2.0: een beetje
809	covt06_symptoms_adu_q_1_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 15303, "NaN": 11939, "2.0": 265, "3.0": 20, "4.0": 8, "5.0": 2}	1.0: 15303, NaN: 11939, 2.0: 265, 3.0: 20, 4.0: 8, 5.0: 2	{"1.0": 15303, "NaN": 11939, "2.0": 265, "3.0": 20, "4.0": 8, "5.0": 2}	1.0: 15303, NaN: 11939, 2.0: 265, 3.0: 20, 4.0: 8, 5.0: 2	{"3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "4.0": "tamelijk veel", "2.0": "een beetje"}	3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 4.0: tamelijk veel, 2.0: een beetje	{"3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "4.0": "tamelijk veel", "2.0": "een beetje"}	3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 4.0: tamelijk veel, 2.0: een beetje	{"3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "4.0": "tamelijk veel", "2.0": "een beetje"}	3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 4.0: tamelijk veel, 2.0: een beetje	{"3.0": "nogal", "5.0": "heel erg", "1.0": "helemaal niet", "4.0": "tamelijk veel", "2.0": "een beetje"}	3.0: nogal, 5.0: heel erg, 1.0: helemaal niet, 4.0: tamelijk veel, 2.0: een beetje
810	covt07_symptoms_adu_q_2_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"1.0": 15032, "NaN": 12190, "2.0": 264, "3.0": 37, "4.0": 12, "5.0": 2}	1.0: 15032, NaN: 12190, 2.0: 264, 3.0: 37, 4.0: 12, 5.0: 2	{"1.0": 15032, "NaN": 12190, "2.0": 264, "3.0": 37, "4.0": 12, "5.0": 2}	1.0: 15032, NaN: 12190, 2.0: 264, 3.0: 37, 4.0: 12, 5.0: 2	{"4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje	{"4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje	{"4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje	{"4.0": "tamelijk veel", "5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje"}	4.0: tamelijk veel, 5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje
811	covt08_symptoms_adu_q_2_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 13787, "1.0": 13485, "2.0": 221, "3.0": 32, "5.0": 6, "4.0": 6}	NaN: 13787, 1.0: 13485, 2.0: 221, 3.0: 32, 5.0: 6, 4.0: 6	{"NaN": 13787, "1.0": 13485, "2.0": 221, "3.0": 32, "5.0": 6, "4.0": 6}	NaN: 13787, 1.0: 13485, 2.0: 221, 3.0: 32, 5.0: 6, 4.0: 6	{"3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "1.0": "helemaal niet"}	3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 1.0: helemaal niet	{"3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "1.0": "helemaal niet"}	3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 1.0: helemaal niet	{"3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "1.0": "helemaal niet"}	3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 1.0: helemaal niet	{"3.0": "nogal", "5.0": "heel erg", "4.0": "tamelijk veel", "2.0": "een beetje", "1.0": "helemaal niet"}	3.0: nogal, 5.0: heel erg, 4.0: tamelijk veel, 2.0: een beetje, 1.0: helemaal niet
812	covt09_symptoms_adu_q_2_b	FALSE	pijn bij het ademen / in welke mate had u de afgelopen 7 dagen last van:		ordinal-ordered		FALSE				{"NaN": 14633, "1.0": 12678, "2.0": 208, "3.0": 12, "4.0": 5, "5.0": 1}	NaN: 14633, 1.0: 12678, 2.0: 208, 3.0: 12, 4.0: 5, 5.0: 1	{"NaN": 14633, "1.0": 12678, "2.0": 208, "3.0": 12, "4.0": 5, "5.0": 1}	NaN: 14633, 1.0: 12678, 2.0: 208, 3.0: 12, 4.0: 5, 5.0: 1	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel	{"5.0": "heel erg", "1.0": "helemaal niet", "3.0": "nogal", "2.0": "een beetje", "4.0": "tamelijk veel"}	5.0: heel erg, 1.0: helemaal niet, 3.0: nogal, 2.0: een beetje, 4.0: tamelijk veel
